,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,comp_prim_v2_m,comp_prim_v2_no,comp_prim_1524_m,comp_prim_1524_no,trans_prim_m,trans_prim_no,comp_lowsec_v2_m,comp_lowsec_v2_no,comp_lowsec_1524_m,comp_lowsec_1524_no,trans_lowsec_m,trans_lowsec_no,comp_upsec_v2_m,comp_upsec_v2_no,comp_upsec_2029_m,comp_upsec_2029_no,comp_higher_2529_2yrs_m,comp_higher_2529_2yrs_no,comp_higher_2529_4yrs_m,comp_higher_2529_4yrs_no,comp_higher_3034_4yrs_m,comp_higher_3034_4yrs_no,enrol_higher_1822_m,enrol_higher_1822_no,edu_out_pry_m,edu_out_pry_no,edu_out_lowsec_m,edu_out_lowsec_no,edu_out_upsec_m,edu_out_upsec_no,overage2plus_m,overage2plus_no,edu2_20_m,edu2_20_no,edu4_20_m,edu4_20_no,eduyears_20_m,eduyears_20_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_no,iso_code
125793,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex,Male,,,Roraima,,,,,,26.0,0.2189905345439911,1306.0,0.8572599291801453,77.0,0.9298719167709351,271.0,0.9339552521705627,106.0,0.7801479697227478,91.0,0.7268245220184326,271.0,0.8636417984962463,88.0,0.5154538750648499,97.0,0.5796513557434082,245.0,0.1982586681842804,116.0,0.0,116.0,0.0,113.0,0.09522616863250732,147.0,0.032775573432445526,122.0,0.021094009280204773,95.0,0.21741367876529694,92.0,,0.0,0.05422816425561905,129.0,0.07750958204269409,129.0,9.232528686523438,129.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125795,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Rio de Janeiro,,,,,,17.0,0.093696728348732,2700.0,0.8333795070648193,78.0,0.9594449400901794,419.0,0.9509465098381042,102.0,0.8991771936416626,129.0,0.8408925533294678,421.0,0.9257428050041199,148.0,0.6549490690231323,139.0,0.7197039127349854,460.0,0.13606160879135132,228.0,0.0,228.0,0.0,226.0,0.09963694214820862,231.0,0.0,111.0,0.018614450469613075,107.0,0.1546964794397354,97.0,,0.0,0.017309390008449554,231.0,0.021641751751303673,231.0,10.286517143249512,231.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125799,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 5,,,,,,0.7453276515007019,238.0,0.08136589825153351,31317.0,0.9722198843955994,866.0,0.9881647229194641,4043.0,0.9874752759933472,1193.0,0.9492025971412659,1102.0,0.9305347204208374,4057.0,0.9518582224845886,1575.0,0.8374835252761841,1349.0,0.8726916313171387,5326.0,0.45411643385887146,2958.0,0.0,2958.0,0.0,3120.0,0.4329123795032501,2120.0,0.0010289085330441594,1170.0,0.0029961331747472286,1080.0,0.08599338680505753,923.0,,0.0,0.00871372688561678,2356.0,0.009278121404349804,2356.0,11.81276798248291,2356.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125802,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Mato Grosso do Sul,,,,,,16.0,0.2854664623737335,543.0,,29.0,0.870089054107666,77.0,,28.0,,22.0,0.5454965829849243,77.0,,17.0,,25.0,0.2658277153968811,79.0,0.023843154311180115,42.0,0.0,42.0,0.0,46.0,0.09998814016580582,40.0,0.014514187350869179,69.0,0.021255111321806908,47.0,,26.0,,0.0,0.055617790669202805,36.0,0.055617790669202805,36.0,8.332586288452148,36.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125805,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Piauí,,,,,,5.0,0.3190593719482422,536.0,,27.0,0.8316847681999207,101.0,0.9354894161224365,31.0,0.7142674922943115,42.0,0.6634048223495483,101.0,0.8334225416183472,30.0,,21.0,0.556950569152832,79.0,0.08896289020776749,45.0,0.0,45.0,0.0,32.0,0.09619540721178055,52.0,,19.0,0.0,30.0,0.1111111119389534,36.0,,0.0,0.0,34.0,0.08814270794391632,34.0,9.383368492126465,34.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125810,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex,Male,,,Minas Gerais,,,,,0.8057848811149597,204.0,0.1802840381860733,16226.0,0.8658123016357422,846.0,0.9433862566947937,2724.0,0.9520298838615417,943.0,0.8055890202522278,818.0,0.743001401424408,2738.0,0.8671332001686096,749.0,0.5661521553993225,829.0,0.5722470879554749,2624.0,0.1503572314977646,1290.0,0.0,1290.0,0.0,1328.0,0.15124110877513885,1374.0,0.011458306573331356,1118.0,0.021306801587343216,1042.0,0.1575903445482254,861.0,,0.0,0.02594233863055706,1326.0,0.04051366448402405,1326.0,9.667996406555176,1326.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125815,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Acre,,,,,,10.0,0.2558203935623169,516.0,0.9111111164093018,45.0,0.9199885725975037,125.0,0.9636363387107849,55.0,0.765927791595459,47.0,0.7480572462081909,131.0,,28.0,0.45444706082344055,33.0,0.4116823077201843,85.0,0.032258063554763794,31.0,0.0,31.0,0.0,44.0,0.08066064864397049,62.0,0.0,53.0,0.035087719559669495,57.0,0.2708333432674408,48.0,,0.0,0.018522601574659348,54.0,0.05556780472397804,54.0,9.332965850830078,54.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125817,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Espírito Santo,,,,,,12.0,0.2999703288078308,470.0,0.5399612188339233,50.0,0.7931041121482849,87.0,0.8510299324989319,47.0,0.48389044404029846,31.0,0.4091067314147949,88.0,,14.0,,15.0,0.2381511777639389,42.0,,24.0,,24.0,,26.0,0.0,30.0,0.014714346267282963,68.0,0.02899479679763317,69.0,0.2545628845691681,55.0,,0.0,,18.0,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125821,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Distrito Federal,,,,,,18.0,0.21809233725070953,697.0,0.7959579825401306,49.0,0.9155063033103943,142.0,1.0,46.0,0.8982937932014465,59.0,0.7762210369110107,143.0,0.6980758309364319,53.0,0.5121561288833618,41.0,0.5647830367088318,108.0,0.07839228212833405,51.0,0.0,51.0,0.0,60.0,0.13751690089702606,80.0,0.03226318210363388,62.0,0.01851964369416237,54.0,0.0851123183965683,47.0,,0.0,0.08772939443588257,57.0,0.08772939443588257,57.0,9.210320472717285,57.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125822,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Ceará,,,,,,12.0,0.17559871077537537,1113.0,0.8520987033843994,33.0,0.9671149849891663,196.0,0.9826571941375732,48.0,0.8058459758758545,57.0,0.8800106048583984,196.0,0.8718640208244324,66.0,0.6567618250846863,66.0,0.6741076111793518,249.0,0.09380797296762466,137.0,0.0,137.0,0.0,89.0,0.2735857367515564,107.0,0.0,39.0,0.05824212729930878,41.0,0.13713043928146362,43.0,,0.0,0.006931664887815714,112.0,0.006931664887815714,112.0,10.759109497070312,112.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125823,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Roraima,,,,,,3.0,0.16669102013111115,216.0,,6.0,,28.0,,11.0,,9.0,,28.0,,8.0,,10.0,0.8378340005874634,37.0,,22.0,,22.0,0.0,30.0,,14.0,,16.0,,8.0,,9.0,,0.0,,15.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125824,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex,Male,,,Paraná,,,,,0.6312689185142517,132.0,0.16846372187137604,9346.0,0.882851243019104,481.0,0.9439405202865601,1523.0,0.9493762254714966,582.0,0.8227717876434326,482.0,0.7767648696899414,1548.0,0.8935249447822571,472.0,0.5818157196044922,462.0,0.6126576662063599,1465.0,0.18169352412223816,728.0,0.0,728.0,0.0,763.0,0.19976627826690674,792.0,0.006426663603633642,651.0,0.024357611313462257,579.0,0.19217810034751892,487.0,,0.0,0.02608903869986534,720.0,0.03347295522689819,720.0,10.042319297790527,720.0,,,,,,,,,,,,,,,,,,,,,,,BRA
125826,Latin America and the Caribbean,Upper middle income countries,Brazil,PNAD,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Mato Grosso do Sul,,,,,,9.0,0.3541766107082367,288.0,,25.0,0.8259972333908081,46.0,,17.0,,15.0,0.46803030371665955,47.0,,5.0,,10.0,0.23533928394317627,34.0,,17.0,,17.0,,14.0,,17.0,0.02328404411673546,43.0,0.0,35.0,,23.0,,0.0,,16.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,BRA
152814,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,49.0,1.0,49.0,0.0,1.0,49.0,0.9953278303146362,49.0,0.0,0.9903883934020996,49.0,0.9054246544837952,49.0,0.0,,0.0,0.7708436846733093,49.0,0.0,KEN
152816,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,95.0,1.0,95.0,0.0,0.9855458736419678,95.0,0.9575645327568054,95.0,0.0,0.9423551559448242,95.0,0.9426752924919128,95.0,0.0,,0.0,0.848839282989502,95.0,0.0,KEN
152824,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9841417670249939,152.0,0.9361770749092102,150.0,0.0,0.7505528330802917,152.0,0.6365612149238586,150.0,0.0,0.36360692977905273,152.0,0.1664692759513855,150.0,0.0,,0.0,0.0724843442440033,150.0,0.0,KEN
152828,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,North Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9134542346000671,91.0,0.9008820652961731,91.0,0.0,0.7376101613044739,91.0,0.5940201878547668,91.0,0.0,0.24346527457237244,91.0,0.25306785106658936,91.0,0.0,,0.0,0.0728612095117569,91.0,0.0,KEN
152830,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Rift Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9831898212432861,270.0,0.9586683511734009,275.0,0.0,0.9208227396011353,270.0,0.8440396785736084,275.0,0.0,0.6517438888549805,270.0,0.6365864872932434,275.0,0.0,,0.0,0.3692573606967926,275.0,0.0,KEN
152831,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762592911720276,172.0,0.9469918608665466,179.0,0.0,0.939690887928009,172.0,0.8863851428031921,179.0,0.0,0.8065718412399292,172.0,0.7825579047203064,179.0,0.0,,0.0,0.6859109997749329,179.0,0.0,KEN
152832,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9841314554214478,140.0,0.9188762307167053,141.0,0.0,0.8699731230735779,140.0,0.791056752204895,141.0,0.0,0.5572168231010437,140.0,0.5383439064025879,141.0,0.0,,0.0,0.3475656807422638,141.0,0.0,KEN
152835,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9502530694007874,52.0,0.9386730194091797,52.0,0.0,0.92896568775177,52.0,0.884021520614624,52.0,0.0,0.7859010100364685,52.0,0.5420328974723816,52.0,0.0,,0.0,0.35546013712882996,52.0,0.0,KEN
152838,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Rift Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9570416212081909,300.0,0.923818826675415,302.0,0.0,0.8708628416061401,300.0,0.7786268591880798,302.0,0.0,0.5953375697135925,300.0,0.498203843832016,302.0,0.0,,0.0,0.2734563648700714,302.0,0.0,KEN
152840,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,126.0,0.0,0.9781165719032288,128.0,0.9824696779251099,126.0,0.0,0.9290796518325806,128.0,0.925849199295044,126.0,0.0,,0.0,0.7588447332382202,126.0,0.0,KEN
152850,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,76.0,0.9837850332260132,75.0,0.0,0.9787264466285706,76.0,0.9699721932411194,75.0,0.0,0.9123184084892273,76.0,0.9384583830833435,75.0,0.0,,0.0,0.75462806224823,75.0,0.0,KEN
152851,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Rift Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968012571334839,292.0,0.9907574653625488,289.0,0.0,0.9929293394088745,292.0,0.9783515334129333,289.0,0.0,0.9150279760360718,292.0,0.9051998853683472,289.0,0.0,,0.0,0.7772956490516663,289.0,0.0,KEN
152854,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Sex and Country Wealth Index Quintiles,Male,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9870399832725525,767.0,0.9830251336097717,762.0,0.0,0.9784038066864014,767.0,0.9567886590957642,762.0,0.0,0.8701301217079163,767.0,0.8691199421882629,762.0,0.0,,0.0,0.7040874361991882,762.0,0.0,KEN
152855,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9854755997657776,46.0,0.9855554103851318,46.0,0.0,0.9854755997657776,46.0,0.9855554103851318,46.0,0.0,0.8363101482391357,46.0,0.8555983901023865,46.0,0.0,,0.0,0.7148221731185913,46.0,0.0,KEN
152857,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Nyanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9927722811698914,155.0,0.9064560532569885,158.0,0.0,0.9333969950675964,155.0,0.7831685543060303,158.0,0.0,0.5912563800811768,155.0,0.39027848839759827,158.0,0.0,,0.0,0.19537267088890076,158.0,0.0,KEN
152861,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex,Male,,,Nyanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956635057926178,1031.0,0.8946493268013,1030.0,0.0,0.845040500164032,1031.0,0.7175769805908203,1030.0,0.0,0.5656226873397827,1031.0,0.4117532968521118,1030.0,0.0,,0.0,0.23600010573863983,1030.0,0.0,KEN
152864,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9814017415046692,96.0,0.9494401812553406,97.0,0.0,0.8912196755409241,96.0,0.9091925621032715,97.0,0.0,0.6770451664924622,96.0,0.6851199865341187,97.0,0.0,,0.0,0.4629558324813843,97.0,0.0,KEN
152867,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Country Total Sex,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9543766379356384,7084.0,0.9124714732170105,7096.0,0.0,0.8526461124420166,7084.0,0.748166561126709,7096.0,0.0,0.5658320188522339,7084.0,0.4702085554599762,7096.0,0.0,,0.0,0.2731779217720032,7096.0,0.0,KEN
152872,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex,Male,,,Nairobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,77.0,1.0,75.0,0.0,1.0,77.0,0.9791707396507263,75.0,0.0,0.9839162230491638,77.0,0.9791707396507263,75.0,0.0,,0.0,0.923257052898407,75.0,0.0,KEN
152875,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Sex and Country Wealth Index Quintiles,Male,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949800968170166,1065.0,0.9880608320236206,1059.0,0.0,0.9806738495826721,1065.0,0.9676893353462219,1059.0,0.0,0.9276175498962402,1065.0,0.8976103067398071,1059.0,0.0,,0.0,0.7702164649963379,1059.0,0.0,KEN
152879,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8124193549156189,58.0,0.6092140674591064,58.0,0.0,0.5474992990493774,58.0,0.403594970703125,58.0,0.0,0.2873121500015259,58.0,0.20411953330039978,58.0,0.0,,0.0,0.09850195795297623,58.0,0.0,KEN
152880,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Rift Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8901244401931763,339.0,0.8765771985054016,343.0,0.0,0.7145838737487793,339.0,0.5916898250579834,343.0,0.0,0.3702155649662018,339.0,0.31105607748031616,343.0,0.0,,0.0,0.10961700230836868,343.0,0.0,KEN
152881,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9418456554412842,270.0,0.8349106311798096,267.0,0.0,0.7863721251487732,270.0,0.585013210773468,267.0,0.0,0.40931180119514465,270.0,0.23199741542339325,267.0,0.0,,0.0,0.12080363184213638,267.0,0.0,KEN
152885,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex,Male,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9925145506858826,420.0,0.9951574802398682,417.0,0.0,0.9872417449951172,420.0,0.9878190159797668,417.0,0.0,0.9597187638282776,420.0,0.9536802768707275,417.0,0.0,,0.0,0.8701599836349487,417.0,0.0,KEN
152887,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex,Male,,,North Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9369983077049255,553.0,0.913331925868988,554.0,0.0,0.7840221524238586,553.0,0.5491764545440674,554.0,0.0,0.26495105028152466,553.0,0.2061663568019867,554.0,0.0,,0.0,0.0698079839348793,554.0,0.0,KEN
152890,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994282603263855,145.0,1.0,146.0,0.0,0.978042483329773,145.0,0.9789664149284363,146.0,0.0,0.9156111478805542,145.0,0.9525760412216187,146.0,0.0,,0.0,0.8233303427696228,146.0,0.0,KEN
152893,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980575442314148,252.0,0.9980460405349731,251.0,0.0,0.974626898765564,252.0,0.96071457862854,251.0,0.0,0.9319542050361633,252.0,0.9077267050743103,251.0,0.0,,0.0,0.7752947211265564,251.0,0.0,KEN
152895,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Sex and Country Wealth Index Quintiles,Male,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9935065507888794,1038.0,0.980837881565094,1042.0,0.0,0.9818959832191467,1038.0,0.9403457641601562,1042.0,0.0,0.8959798216819763,1038.0,0.8777492642402649,1042.0,0.0,,0.0,0.7187578678131104,1042.0,0.0,KEN
152898,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Nyanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9313454031944275,148.0,0.8491470217704773,147.0,0.0,0.8274562954902649,148.0,0.6681288480758667,147.0,0.0,0.5675734877586365,148.0,0.3590271472930908,147.0,0.0,,0.0,0.15107934176921844,147.0,0.0,KEN
152907,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Nyanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9933593273162842,124.0,0.9932719469070435,122.0,0.0,0.9933593273162842,124.0,0.9495051503181458,122.0,0.0,0.8879000544548035,124.0,0.8932345509529114,122.0,0.0,,0.0,0.7249206900596619,122.0,0.0,KEN
152911,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,243.0,0.9970051050186157,244.0,0.0,0.9934327602386475,243.0,0.9877105355262756,244.0,0.0,0.9437595009803772,243.0,0.9503737092018127,244.0,0.0,,0.0,0.7863831520080566,244.0,0.0,KEN
152918,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex,Male,,,Nyanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985336065292358,869.0,0.9930422902107239,867.0,0.0,0.9914785027503967,869.0,0.9615894556045532,867.0,0.0,0.9184713959693909,869.0,0.9099487066268921,867.0,0.0,,0.0,0.7741750478744507,867.0,0.0,KEN
152920,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex,Male,,,Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9907622933387756,566.0,0.9860889315605164,565.0,0.0,0.9603028893470764,566.0,0.9493644833564758,565.0,0.0,0.9058306217193604,566.0,0.9027306437492371,565.0,0.0,,0.0,0.7614863514900208,565.0,0.0,KEN
152921,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,2.0,Sex and Country Wealth Index Quintiles,Male,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9627134799957275,1193.0,0.9087837934494019,1194.0,0.0,0.8611419200897217,1193.0,0.6989247798919678,1194.0,0.0,0.5615848898887634,1193.0,0.39352479577064514,1194.0,0.0,,0.0,0.21496382355690002,1194.0,0.0,KEN
152922,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Nyanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,131.0,0.992339551448822,131.0,0.0,0.9907687902450562,131.0,0.9668512344360352,131.0,0.0,0.9201285243034363,131.0,0.9576857089996338,131.0,0.0,,0.0,0.9011755585670471,131.0,0.0,KEN
152925,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9936197400093079,83.0,0.9973667860031128,83.0,0.0,0.9853538274765015,83.0,0.9827206134796143,83.0,0.0,0.9625515341758728,83.0,0.9769191145896912,83.0,0.0,,0.0,0.8812068104743958,83.0,0.0,KEN
152926,Sub-Saharan Africa,Lower middle income countries,Kenya,UWEZO,2014.0,Primary,5.0,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Rift Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,239.0,0.9921849966049194,238.0,0.0,0.9926764965057373,239.0,0.9766438603401184,238.0,0.0,0.9018372297286987,239.0,0.947594165802002,238.0,0.0,,0.0,0.832446277141571,238.0,0.0,KEN
