,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,comp_prim_v2_m,comp_prim_v2_no,comp_prim_1524_m,comp_prim_1524_no,trans_prim_m,trans_prim_no,comp_lowsec_v2_m,comp_lowsec_v2_no,comp_lowsec_1524_m,comp_lowsec_1524_no,trans_lowsec_m,trans_lowsec_no,comp_upsec_v2_m,comp_upsec_v2_no,comp_upsec_2029_m,comp_upsec_2029_no,comp_higher_2529_2yrs_m,comp_higher_2529_2yrs_no,comp_higher_2529_4yrs_m,comp_higher_2529_4yrs_no,comp_higher_3034_4yrs_m,comp_higher_3034_4yrs_no,enrol_higher_1822_m,enrol_higher_1822_no,edu_out_pry_m,edu_out_pry_no,edu_out_lowsec_m,edu_out_lowsec_no,edu_out_upsec_m,edu_out_upsec_no,overage2plus_m,overage2plus_no,edu2_20_m,edu2_20_no,edu4_20_m,edu4_20_no,eduyears_20_m,eduyears_20_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_no,iso_code
88027,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 3,,,,0.2878692150115967,89.0,0.6643849611282349,50.0,0.039290402084589005,305.0,0.6579228043556213,115.0,0.8199781775474548,342.0,0.9684624075889587,118.0,0.45572423934936523,99.0,0.36384284496307373,327.0,0.8792588114738464,84.0,0.342191606760025,100.0,0.32088130712509155,274.0,0.035105396062135696,123.0,0.008828156627714634,123.0,0.014127249829471111,95.0,0.034061629325151443,212.0,0.007913443259894848,412.0,0.0051524704322218895,191.0,0.08669312298297882,108.0,0.37673524022102356,523.0,0.0,148.0,0.006318498868495226,148.0,9.899540901184082,148.0,1.0,346.0,,,,,,,,,,,,,,,,,,,,,SWZ
88028,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 1,,,,0.30890315771102905,148.0,0.41646096110343933,77.0,0.05793122947216034,414.0,0.38016119599342346,147.0,0.571774959564209,406.0,0.8906705379486084,110.0,0.14639994502067566,125.0,0.1253688633441925,389.0,,27.0,0.11477059125900269,94.0,0.1278485655784607,275.0,0.022113017737865448,100.0,0.0,100.0,0.0,92.0,0.0,215.0,0.039712242782115936,582.0,0.03314509615302086,205.0,0.18542613089084625,129.0,0.4781581461429596,754.0,0.04131687059998512,154.0,0.06762360036373138,154.0,7.66956090927124,154.0,1.0,109.0,,,,,,,,,,,,,,,,,,,,,SWZ
88041,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 1,Hhohho,,,,23.0,,11.0,0.06922296434640884,81.0,0.417222797870636,32.0,0.6240441203117371,71.0,,24.0,,23.0,0.16589349508285522,68.0,,8.0,,13.0,0.12719182670116425,44.0,,22.0,,22.0,,14.0,0.0,32.0,0.04523765295743942,100.0,0.1234770119190216,37.0,,24.0,0.4660084843635559,127.0,,21.0,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,SWZ
88043,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Hhohho,,,,24.0,,12.0,0.013887881301343441,63.0,,23.0,0.9299227595329285,87.0,,29.0,,22.0,0.4651990830898285,87.0,,24.0,0.3943958878517151,30.0,0.4518740475177765,97.0,0.1284477859735489,45.0,0.0,45.0,0.05770106986165047,40.0,0.04151207581162453,53.0,0.0,90.0,,26.0,,23.0,0.16563378274440765,100.0,0.0,49.0,0.0,49.0,10.315903663635254,49.0,1.0,146.0,,,,,,,,,,,,,,,,,,,,,SWZ
88045,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex,Female,,,Hhohho,,,0.3673107922077179,137.0,0.64142906665802,74.0,0.042205892503261566,381.0,0.6505475044250488,132.0,0.8260726928710938,447.0,0.9429108500480652,137.0,0.4707790017127991,134.0,0.4179847240447998,434.0,0.8743974566459656,119.0,0.3973046839237213,144.0,0.4350627362728119,435.0,0.18308033049106598,207.0,0.05139964446425438,207.0,0.06905357539653778,171.0,0.06660951673984528,271.0,0.02422298677265644,530.0,0.03169345483183861,207.0,0.14637182652950287,120.0,0.33750930428504944,632.0,0.0,221.0,0.018212737515568733,221.0,10.202408790588379,221.0,1.0,667.0,,,,,,,,,,,,,,,,,,,,,SWZ
88047,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 1,Shiselweni,,,0.32035064697265625,50.0,,26.0,0.043932970613241196,129.0,0.43613988161087036,48.0,0.643685519695282,142.0,0.9571782350540161,42.0,0.13403037190437317,43.0,0.15131103992462158,134.0,,8.0,0.08352519571781158,33.0,0.13018614053726196,99.0,0.02431921474635601,38.0,0.0,38.0,0.0,36.0,0.0,81.0,0.055883653461933136,190.0,0.016213733702898026,65.0,0.10709992796182632,48.0,0.46673110127449036,240.0,0.04613566771149635,57.0,0.08162523061037064,57.0,7.611343860626221,57.0,1.0,45.0,,,,,,,,,,,,,,,,,,,,,SWZ
88052,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Sex and Country Wealth Index Quintiles,Female,,Quintile 5,,,,0.4912711977958679,78.0,0.7939584255218506,48.0,0.023424716666340828,179.0,0.7995906472206116,64.0,0.9000228047370911,252.0,0.8597683310508728,79.0,0.5557410717010498,73.0,0.5526948571205139,244.0,0.9657332301139832,89.0,0.6372811794281006,87.0,0.6387189030647278,316.0,0.30471527576446533,171.0,0.10066591948270798,171.0,0.1713222712278366,160.0,0.14807382225990295,154.0,0.003327135695144534,258.0,0.0,101.0,0.18810701370239258,68.0,0.1667415201663971,288.0,0.0,140.0,0.008604064583778381,140.0,11.232400894165039,140.0,1.0,798.0,,,,,,,,,,,,,,,,,,,,,SWZ
88055,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Manzini,,,,26.0,,20.0,0.042951926589012146,67.0,0.7709906697273254,30.0,0.8849262595176697,123.0,0.9605017900466919,38.0,0.6712615489959717,33.0,0.5374190211296082,118.0,0.8572611808776855,47.0,0.5011755228042603,43.0,0.3517155349254608,129.0,0.09771747887134552,59.0,0.02752557210624218,59.0,0.014436832629144192,50.0,0.06776218861341476,73.0,0.034708600491285324,104.0,0.0,41.0,0.1868508756160736,35.0,0.40272417664527893,129.0,0.004314563237130642,68.0,0.026882654055953026,68.0,10.158828735351562,68.0,1.0,189.0,,,,,,,,,,,,,,,,,,,,,SWZ
88058,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Sex and Country Wealth Index Quintiles,Female,,Quintile 4,,,,0.37563082575798035,77.0,0.7792267203330994,50.0,0.03548330441117287,189.0,0.7870051264762878,77.0,0.8899382948875427,303.0,0.9588767290115356,100.0,0.5345364212989807,85.0,0.48427486419677734,298.0,0.8491042256355286,93.0,0.4497361481189728,100.0,0.40056726336479187,336.0,0.1321837157011032,161.0,0.02463351935148239,161.0,0.0451909564435482,135.0,0.04717116430401802,180.0,0.018873516470193863,288.0,0.026267971843481064,95.0,0.12725967168807983,87.0,0.3041636645793915,331.0,0.002569301053881645,168.0,0.016008486971259117,168.0,10.131571769714355,168.0,1.0,527.0,,,,,,,,,,,,,,,,,,,,,SWZ
88061,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Urban,Quintile 5,,,,0.5497227311134338,52.0,,28.0,0.03232501074671745,115.0,0.8072293996810913,38.0,0.8893541097640991,158.0,0.8362706899642944,47.0,0.4922601580619812,45.0,0.5229182839393616,152.0,0.9753453731536865,51.0,0.5729318857192993,55.0,0.6087745428085327,202.0,0.2864978313446045,110.0,0.08816710859537125,110.0,0.17860998213291168,103.0,0.13823163509368896,93.0,0.004718410782516003,164.0,0.0,61.0,0.15329532325267792,41.0,0.17297448217868805,184.0,0.0,90.0,0.012434552423655987,90.0,10.897744178771973,90.0,1.0,492.0,,,,,,,,,,,,,,,,,,,,,SWZ
88062,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Urban/Rural and Sex,Female,Urban,,,,,0.4908026158809662,91.0,0.8240286111831665,52.0,0.02528439648449421,204.0,0.7221102714538574,70.0,0.8520523905754089,311.0,0.8826891183853149,88.0,0.507120668888092,86.0,0.4669210612773895,300.0,0.9444050192832947,88.0,0.4813237488269806,99.0,0.45219069719314575,398.0,0.189517080783844,217.0,0.04511203244328499,217.0,0.10850449651479721,171.0,0.09361891448497772,174.0,0.014747840352356434,295.0,0.019366836175322533,106.0,0.1998717486858368,72.0,0.24795033037662506,333.0,0.020934509113430977,176.0,0.03511588275432587,176.0,9.99787712097168,176.0,1.0,707.0,,,,,,,,,,,,,,,,,,,,,SWZ
88066,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Hhohho,,,,22.0,,17.0,0.023221896961331367,56.0,,16.0,0.9341058135032654,93.0,,22.0,,28.0,0.7174996137619019,90.0,0.9553775191307068,43.0,0.649875283241272,40.0,0.6750229001045227,134.0,0.3791562020778656,72.0,0.12445715069770813,72.0,0.14511437714099884,60.0,0.2013864666223526,65.0,0.012758951634168625,85.0,0.0,36.0,,16.0,0.20026707649230957,94.0,0.0,62.0,0.0,62.0,11.703056335449219,62.0,1.0,333.0,,,,,,,,,,,,,,,,,,,,,SWZ
88071,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Shiselweni,,,0.49652644991874695,36.0,,14.0,0.010150915011763573,83.0,0.6429500579833984,34.0,0.8275399208068848,110.0,0.9857805967330933,37.0,0.38894519209861755,30.0,0.3681754171848297,104.0,,23.0,,28.0,0.29345807433128357,98.0,0.0,48.0,0.0,48.0,0.0,34.0,0.031183568760752678,72.0,0.004178013652563095,120.0,0.0,48.0,0.0762527659535408,36.0,0.33319246768951416,143.0,0.0,49.0,0.010159630328416824,49.0,9.997159957885742,49.0,1.0,129.0,,,,,,,,,,,,,,,,,,,,,SWZ
88072,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Hhohho,,,,18.0,,11.0,0.05785350501537323,87.0,0.6643052101135254,31.0,0.8297097086906433,94.0,0.9613537788391113,30.0,0.5005285143852234,32.0,0.3336326777935028,90.0,,26.0,0.3440942168235779,30.0,0.32717567682266235,79.0,0.07160337269306183,38.0,0.026787875220179558,38.0,,25.0,0.0,62.0,0.004923137836158276,123.0,0.0,61.0,,22.0,0.33466291427612305,159.0,0.0,39.0,0.025047238916158676,39.0,9.847506523132324,39.0,1.0,102.0,,,,,,,,,,,,,,,,,,,,,SWZ
88074,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Sex and Country Wealth Index Quintiles,Female,,Quintile 1,,,,0.30890315771102905,148.0,0.4257536232471466,78.0,0.05775640159845352,415.0,0.38663873076438904,151.0,0.5766958594322205,416.0,0.8875865936279297,114.0,0.1517547369003296,127.0,0.130588561296463,398.0,,28.0,0.11374084651470184,95.0,0.12703000009059906,280.0,0.02080986276268959,102.0,0.0,102.0,0.0,94.0,0.0,219.0,0.03962605819106102,583.0,0.03274361416697502,208.0,0.1949826329946518,133.0,0.479523241519928,758.0,0.040485575795173645,157.0,0.06626301258802414,157.0,7.680235385894775,157.0,1.0,113.0,,,,,,,,,,,,,,,,,,,,,SWZ
88077,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Manzini,,,0.4760134816169739,31.0,,12.0,0.011387061327695847,61.0,,28.0,0.8740846514701843,102.0,0.7475711107254028,32.0,,25.0,0.4900224506855011,98.0,0.977532684803009,33.0,0.6651058793067932,34.0,0.6236156821250916,106.0,0.26714587211608887,50.0,0.101478211581707,50.0,0.2062349170446396,54.0,0.14242489635944366,55.0,0.0,87.0,0.0,41.0,,28.0,0.12695080041885376,99.0,0.0,55.0,0.016719382256269455,55.0,10.948431015014648,55.0,1.0,266.0,,,,,,,,,,,,,,,,,,,,,SWZ
88079,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Country Total Sex,Female,,,,,,0.33737751841545105,526.0,0.6462682485580444,301.0,0.03806707262992859,1451.0,0.6244637370109558,526.0,0.786218523979187,1710.0,0.917951226234436,534.0,0.4073582589626312,500.0,0.3602120578289032,1649.0,0.8867905735969543,371.0,0.36455237865448,509.0,0.3715475797653198,1552.0,0.1282937377691269,713.0,0.03593600168824196,713.0,0.06809278577566147,616.0,0.04885835573077202,1013.0,0.020962055772542953,2055.0,0.017760660499334335,800.0,0.1490999162197113,512.0,0.36189067363739014,2550.0,0.013498038984835148,796.0,0.02870892733335495,796.0,9.646444320678711,796.0,1.0,2076.0,,,,,,,,,,,,,,,,,,,,,SWZ
88080,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Manzini,,,,26.0,,23.0,0.04151274263858795,90.0,,27.0,0.7919721603393555,104.0,1.0,30.0,,28.0,0.3583974838256836,98.0,,26.0,0.32922685146331787,31.0,0.2856982946395874,101.0,0.03487180918455124,48.0,0.0,48.0,0.027757897973060608,33.0,0.0907922089099884,61.0,0.008595280349254608,112.0,0.015248022973537445,52.0,,28.0,0.331238716840744,145.0,0.036295607686042786,52.0,0.036295607686042786,52.0,9.228331565856934,52.0,1.0,109.0,,,,,,,,,,,,,,,,,,,,,SWZ
88081,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Lubombo,,,,19.0,,12.0,0.06613212078809738,78.0,,23.0,0.7030640840530396,61.0,,22.0,,15.0,0.20146653056144714,60.0,,7.0,,17.0,0.17171703279018402,59.0,0.0,32.0,0.0,32.0,,24.0,0.0,36.0,0.016872810199856758,98.0,0.0,41.0,,27.0,0.4652785062789917,132.0,,24.0,,24.0,,24.0,1.0,39.0,,,,,,,,,,,,,,,,,,,,,SWZ
88088,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Urban/Rural and Sex,Female,Rural,,,,,0.2909485995769501,435.0,0.5925620794296265,249.0,0.04147108644247055,1247.0,0.6003512740135193,456.0,0.7620956301689148,1399.0,0.9290539026260376,446.0,0.37681645154953003,414.0,0.3210616707801819,1349.0,0.8592382073402405,283.0,0.3175981342792511,410.0,0.3269418776035309,1154.0,0.08702172338962555,496.0,0.02975023351609707,496.0,0.042600031942129135,445.0,0.03402836620807648,839.0,0.02264680154621601,1760.0,0.017376592382788658,694.0,0.13678684830665588,440.0,0.3893290162086487,2217.0,0.009942364878952503,620.0,0.025645505636930466,620.0,9.478409767150879,620.0,1.0,1369.0,,,,,,,,,,,,,,,,,,,,,SWZ
88091,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Manzini,,,,23.0,,16.0,0.014852709136903286,67.0,,29.0,0.671521782875061,92.0,,29.0,0.31805458664894104,31.0,0.19622807204723358,87.0,,17.0,0.22212620079517365,31.0,0.2300030142068863,70.0,0.0,34.0,0.0,34.0,,24.0,0.0,66.0,0.031221842393279076,101.0,0.055831100791692734,49.0,,23.0,0.40126821398735046,142.0,0.06747675687074661,36.0,0.06747675687074661,36.0,7.996719837188721,36.0,1.0,45.0,,,,,,,,,,,,,,,,,,,,,SWZ
88096,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Shiselweni,,,,10.0,,11.0,,28.0,,12.0,0.8897953629493713,31.0,,14.0,,11.0,0.43197062611579895,30.0,,7.0,,7.0,0.6824530363082886,36.0,,22.0,,22.0,,24.0,,21.0,0.0,38.0,,12.0,,14.0,0.15628620982170105,43.0,,11.0,,11.0,,11.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,SWZ
88098,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex,Female,,,Lubombo,,,0.34296542406082153,117.0,0.6229822635650635,63.0,0.05785459280014038,347.0,0.5762269496917725,123.0,0.7084263563156128,344.0,0.8997080326080322,119.0,0.25405153632164,104.0,0.22478686273097992,340.0,0.8695254325866699,44.0,0.19480086863040924,91.0,0.3104580342769623,296.0,0.09605716168880463,135.0,0.0118386996909976,135.0,0.06390298902988434,109.0,0.0036556459963321686,187.0,0.020571595057845116,482.0,0.01864171028137207,181.0,0.1474602222442627,114.0,0.43138280510902405,611.0,0.020435139536857605,141.0,0.04183247685432434,141.0,8.622909545898438,141.0,1.0,286.0,,,,,,,,,,,,,,,,,,,,,SWZ
88100,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Hhohho,,,0.25303903222084045,50.0,,23.0,0.039100952446460724,94.0,0.6650863289833069,30.0,0.7442411184310913,102.0,0.885027289390564,32.0,,29.0,0.29202964901924133,99.0,,18.0,0.15181097388267517,31.0,0.21625611186027527,81.0,0.0,30.0,0.0,30.0,0.0,32.0,0.023217473179101944,59.0,0.05329057574272156,132.0,0.0253379475325346,47.0,0.1891549974679947,35.0,0.4507485628128052,152.0,0.0,50.0,0.046600136905908585,50.0,8.795557022094727,50.0,1.0,64.0,,,,,,,,,,,,,,,,,,,,,SWZ
88104,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Lubombo,,,,9.0,,9.0,,23.0,,11.0,0.7848582863807678,41.0,,15.0,,14.0,0.2500961422920227,41.0,,8.0,,10.0,0.48532018065452576,48.0,,26.0,,26.0,,17.0,,23.0,0.016422834247350693,43.0,,13.0,,10.0,0.27442359924316406,46.0,,20.0,,20.0,,20.0,1.0,73.0,,,,,,,,,,,,,,,,,,,,,SWZ
88110,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 1,Manzini,,,,19.0,,16.0,0.04857664927840233,61.0,,18.0,0.49427348375320435,62.0,,9.0,,18.0,0.14952166378498077,57.0,,7.0,,13.0,0.14010193943977356,41.0,,13.0,,13.0,,16.0,0.0,34.0,0.014318929985165596,93.0,0.0,31.0,,18.0,0.4343843460083008,125.0,,25.0,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,SWZ
88117,Sub-Saharan Africa,Lower middle income countries,Swaziland,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Urban,Quintile 4,,,,,25.0,,11.0,0.02795482613146305,50.0,,17.0,0.8746464848518372,81.0,,23.0,,24.0,0.5070662498474121,81.0,,24.0,,24.0,0.3679772615432739,112.0,0.1235642358660698,63.0,0.0,63.0,0.0,43.0,0.03188611939549446,40.0,0.02906396985054016,74.0,,24.0,,19.0,0.3869280517101288,82.0,0.0,48.0,0.018825609236955643,48.0,10.029328346252441,48.0,1.0,145.0,,,,,,,,,,,,,,,,,,,,,SWZ
91471,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Mashonaland West,,,,26.0,,13.0,0.0,62.0,0.9519701600074768,42.0,0.9764829874038696,126.0,0.960313618183136,72.0,0.897141695022583,48.0,0.8831382393836975,126.0,0.9631721377372742,57.0,0.08195237815380096,32.0,0.17186975479125977,95.0,,43.0,,43.0,,71.0,,66.0,0.009022590704262257,101.0,0.0,33.0,0.0,59.0,0.09229826927185059,111.0,0.0,52.0,0.0,52.0,10.74930191040039,52.0,0.9909897446632385,342.0,,,,,,,,,,,,,,,,,,,,,ZWE
91473,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Matabeleland South,,,,11.0,,11.0,0.0,35.0,,13.0,0.9564992189407349,70.0,,28.0,,22.0,0.7852115631103516,69.0,,25.0,,25.0,0.0860690250992775,71.0,,31.0,,31.0,,30.0,,39.0,0.0,50.0,,16.0,,20.0,0.05341886729001999,50.0,0.0,40.0,0.0,40.0,10.220237731933594,40.0,0.9926698803901672,148.0,,,,,,,,,,,,,,,,,,,,,ZWE
91474,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Harare,,,0.30786627531051636,119.0,0.5184440612792969,46.0,0.0035375896841287613,224.0,0.9634064435958862,148.0,0.9814205169677734,525.0,0.9479604363441467,267.0,0.9066041111946106,181.0,0.9140251874923706,525.0,0.9637592434883118,233.0,0.26817119121551514,141.0,0.3000946044921875,501.0,,245.0,,245.0,,256.0,,267.0,0.005290093831717968,343.0,0.0,80.0,0.009759039618074894,207.0,0.0513388030230999,349.0,0.00418047932907939,252.0,0.00418047932907939,252.0,11.456512451171875,252.0,0.9963550567626953,1460.0,,,,,,,,,,,,,,,,,,,,,ZWE
91475,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Matabeleland North,,,,14.0,,7.0,0.01820315048098564,38.0,,20.0,0.9276635050773621,51.0,0.8984466195106506,32.0,,21.0,0.6790667772293091,51.0,,11.0,,8.0,,24.0,,7.0,,7.0,,16.0,,21.0,0.017975764349102974,55.0,,25.0,,29.0,0.11636356264352798,64.0,,17.0,,17.0,,17.0,0.9460768103599548,75.0,,,,,,,,,,,,,,,,,,,,,ZWE
91477,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 4,,,,0.2589648962020874,192.0,0.5182009935379028,88.0,0.01655508577823639,363.0,0.9153550267219543,192.0,0.909852147102356,646.0,0.8858768343925476,295.0,0.7285569310188293,221.0,0.7020685076713562,635.0,0.8660187721252441,190.0,0.0475618951022625,184.0,0.09714007377624512,586.0,,275.0,,275.0,,254.0,,331.0,0.012617927975952625,534.0,0.008467579260468483,173.0,0.002022763714194298,260.0,0.11422736197710037,558.0,0.011062764562666416,306.0,0.011062764562666416,306.0,9.585567474365234,306.0,0.9667759537696838,1270.0,,,,,,,,,,,,,,,,,,,,,ZWE
91479,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Midlands,,,0.0980067104101181,53.0,,27.0,0.009339760057628155,110.0,0.9053608179092407,44.0,0.9059482216835022,125.0,0.9023287296295166,62.0,0.7951706051826477,36.0,0.6530845165252686,124.0,,27.0,0.0,31.0,0.019378002732992172,107.0,,53.0,,53.0,,44.0,,58.0,0.009827475994825363,158.0,0.0,53.0,0.0,63.0,0.17534299194812775,176.0,0.019755665212869644,54.0,0.04095301032066345,54.0,8.802626609802246,54.0,0.9642671942710876,215.0,,,,,,,,,,,,,,,,,,,,,ZWE
91482,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex,Female,,,Harare,,,0.2575792670249939,233.0,0.4427585303783417,80.0,0.009075246751308441,386.0,0.9552138447761536,227.0,0.9745950102806091,895.0,0.9432732462882996,418.0,0.9087026119232178,287.0,0.8961084485054016,893.0,0.950015664100647,374.0,0.16011512279510498,266.0,0.1951819807291031,922.0,,453.0,,453.0,,427.0,,453.0,0.010099883191287518,577.0,0.004953816533088684,146.0,0.005557152442634106,337.0,0.0731254518032074,595.0,0.006562922149896622,463.0,0.008737007156014442,463.0,10.93877124786377,463.0,0.9956238865852356,2307.0,,,,,,,,,,,,,,,,,,,,,ZWE
91483,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Matabeleland South,,,0.3369901776313782,53.0,0.6834834814071655,31.0,0.0,118.0,0.8371477127075195,53.0,0.8877748847007751,137.0,0.8135295510292053,68.0,0.6493792533874512,41.0,0.5877084136009216,135.0,,28.0,0.0,33.0,0.018338309600949287,102.0,,43.0,,43.0,,34.0,,56.0,0.008448016829788685,177.0,0.019034381955862045,48.0,0.0,66.0,0.12063315510749817,178.0,0.0,58.0,0.029903529211878777,58.0,8.799470901489258,58.0,0.9128098487854004,192.0,,,,,,,,,,,,,,,,,,,,,ZWE
91492,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex,Female,,,Bulawayo,,,0.16215254366397858,109.0,0.4747482240200043,59.0,0.015965847298502922,240.0,0.9569748044013977,156.0,0.9783657789230347,514.0,0.9350104928016663,255.0,0.9094280004501343,168.0,0.8662838339805603,512.0,0.9376319050788879,207.0,0.18689143657684326,146.0,0.1755964457988739,444.0,,191.0,,191.0,,182.0,,258.0,0.009657834656536579,337.0,0.0,82.0,0.0,209.0,0.05930677056312561,343.0,0.0,249.0,0.004902886692434549,249.0,10.809259414672852,249.0,0.9912719130516052,1116.0,,,,,,,,,,,,,,,,,,,,,ZWE
91493,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Urban,Quintile 4,,,,0.21105565130710602,219.0,0.5131182670593262,87.0,0.044051047414541245,310.0,0.9528007507324219,146.0,0.9682945013046265,709.0,0.9174969792366028,288.0,0.8743041157722473,208.0,0.8505070209503174,706.0,0.893429696559906,268.0,0.07925564050674438,247.0,0.06481648981571198,785.0,,378.0,,378.0,,333.0,,371.0,0.029098371043801308,448.0,0.004720779601484537,134.0,0.0,227.0,0.11065928637981415,471.0,0.0,404.0,0.005362648982554674,404.0,10.240401268005371,404.0,0.9929621815681458,1538.0,,,,,,,,,,,,,,,,,,,,,ZWE
91497,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Matabeleland North,,,,21.0,,15.0,0.03542614355683327,61.0,,25.0,0.9610533118247986,71.0,0.7290772795677185,37.0,,24.0,0.5036309957504272,71.0,,14.0,,18.0,0.0,58.0,,26.0,,26.0,,23.0,,36.0,0.0124277975410223,77.0,,28.0,0.0,31.0,0.1073102205991745,82.0,0.0,32.0,0.0,32.0,8.981657981872559,32.0,0.9292888045310974,104.0,,,,,,,,,,,,,,,,,,,,,ZWE
91498,Sub-Saharan Africa,Low income countries,Zimbabwe,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 1,Manicaland,,,0.17739237844944,35.0,,14.0,0.05507136508822441,62.0,,19.0,0.711050271987915,52.0,,20.0,,14.0,0.28821295499801636,51.0,,2.0,,19.0,0.016336601227521896,50.0,,25.0,,25.0,,27.0,,23.0,0.027210714295506477,93.0,,25.0,,27.0,0.3025040626525879,102.0,,23.0,,23.0,,23.0,0.7869150042533875,63.0,,,,,,,,,,,,,,,,,,,,,ZWE
